order_id,order_date,region,store_id,salesperson_id,product_category,product_name,sales_channel,customer_segment,customer_age,units_sold,unit_price,discount_pct,revenue,cost,profit,profit_margin_pct,marketing_spend,satisfaction_score,payment_method
ORD-2024-00715,2024-09-13,East,ST-13,SP-08,Home & Garden,Garden Tool Kit,In-Store,Consumer,66,3,239.74,10.2,805.17,462.26,342.91,42.59,25.18,9.0,Credit Card
ORD-2022-00716,2022-11-13,South,ST-09,SP-47,Sports & Outdoors,Yoga Mat Pro,Phone,Consumer,34,1,111.0,4.4,120.83,63.99,56.84,47.04,7.34,6.3,Credit Card
ORD-2023-00717,2023-05-22,North,ST-04,SP-02,Sports & Outdoors,Hiking Backpack,In-Store,Consumer,41,3,80.92,15.5,201.46,105.38,96.08,47.69,8.28,8.6,Credit Card
ORD-2022-00718,2022-09-10,South,ST-12,SP-02,Electronics,Tablet HD,Online,Consumer,56,8,758.83,6.2,5390.47,3576.47,1814.0,33.65,550.02,5.8,Credit Card
ORD-2024-00719,2024-10-06,South,ST-09,SP-26,Clothing,Winter Jacket,In-Store,Consumer,31,8,50.33,3.9,466.82,202.84,263.98,56.55,19.58,9.1,Credit Card
ORD-2024-00720,2024-06-29,North,ST-03,SP-09,Food & Beverage,Energy Drink Case,Online,Consumer,44,4,13.54,7.0,55.13,22.38,32.75,59.41,4.12,7.8,Debit Card
ORD-2022-00721,2022-05-09,North,ST-02,SP-23,Home & Garden,Throw Pillow Set,Online,Consumer,30,5,130.7,18.8,475.35,195.98,279.37,58.77,45.77,4.9,Credit Card
ORD-2023-00722,2023-01-05,East,ST-17,SP-50,Home & Garden,Coffee Maker,Online,SMB,59,15,331.73,2.9,4488.97,1819.44,2669.53,59.47,409.3,7.6,Credit Card
ORD-2023-00723,2023-04-20,North,ST-01,SP-32,Sports & Outdoors,Hiking Backpack,Online,SMB,68,6,80.92,17.9,302.72,123.99,178.73,59.04,29.92,8.0,Cash
ORD-2022-00724,2022-05-12,North,ST-03,SP-08,Electronics,Wireless Headphones,In-Store,SMB,62,8,286.18,6.6,1875.66,1254.41,621.25,33.12,69.52,6.2,Cash
ORD-2023-00725,2023-02-14,North,ST-04,SP-29,Home & Garden,Air Purifier,Online,SMB,55,9,97.51,3.3,917.0,370.8,546.2,59.56,93.6,7.6,Cash
ORD-2022-00726,2022-10-15,West,ST-21,SP-50,Clothing,Sports Hoodie,Partner,SMB,65,19,111.33,9.1,1867.58,927.32,940.26,50.35,194.64,7.7,Debit Card
ORD-2024-00727,2024-08-28,East,ST-15,SP-40,Sports & Outdoors,Resistance Bands Set,Phone,SMB,62,5,230.35,10.3,1075.7,432.03,643.67,59.84,65.21,8.7,Credit Card
ORD-2022-00728,2022-04-16,East,ST-15,SP-02,Clothing,Casual Shirt,Partner,SMB,67,8,178.38,21.0,1065.65,416.1,649.55,60.95,111.38,8.9,Credit Card
ORD-2024-00729,2024-11-26,West,ST-23,SP-20,Clothing,Winter Jacket,In-Store,Consumer,59,5,50.33,11.8,309.97,119.19,190.78,61.55,11.81,8.4,Credit Card
ORD-2022-00730,2022-05-02,North,ST-05,SP-47,Clothing,Formal Blazer,Partner,Enterprise,53,46,131.12,18.1,4779.51,2286.67,2492.84,52.16,554.11,10.0,Credit Card
ORD-2022-00731,2022-03-14,South,ST-07,SP-27,Food & Beverage,Gourmet Nuts Bundle,Partner,Consumer,52,5,27.14,13.2,96.76,30.54,66.22,68.44,9.66,7.9,Bank Transfer
ORD-2024-00732,2024-09-05,South,ST-08,SP-02,Sports & Outdoors,Yoga Mat Pro,Phone,Consumer,56,7,111.0,12.4,728.17,368.05,360.12,49.46,45.07,8.8,Debit Card
ORD-2022-00733,2022-04-17,South,ST-10,SP-45,Electronics,Gaming Mouse,In-Store,Enterprise,29,33,261.24,7.0,8063.67,4905.38,3158.29,39.17,403.45,7.5,Bank Transfer
ORD-2022-00734,2022-01-21,South,ST-12,SP-49,Sports & Outdoors,Trekking Poles,In-Store,Consumer,22,4,76.72,15.3,188.72,74.17,114.55,60.7,5.86,8.3,Bank Transfer
ORD-2023-00735,2023-01-05,South,ST-09,SP-23,Home & Garden,Air Purifier,Partner,Enterprise,47,17,97.51,11.9,1166.37,482.58,683.79,58.63,147.32,8.2,Credit Card
ORD-2024-00736,2024-01-02,West,ST-25,SP-15,Food & Beverage,Protein Bar Pack,Partner,Consumer,40,4,22.99,9.6,75.13,25.55,49.58,65.99,8.4,9.4,Bank Transfer
ORD-2024-00737,2024-10-28,North,ST-03,SP-27,Home & Garden,Throw Pillow Set,In-Store,Enterprise,30,43,130.7,5.4,7313.13,3901.87,3411.26,46.65,241.76,5.9,Cash
ORD-2022-00738,2022-10-18,North,ST-02,SP-45,Food & Beverage,Energy Drink Case,Partner,Enterprise,24,47,13.54,7.5,662.26,280.85,381.41,57.59,49.72,9.1,Credit Card
ORD-2023-00739,2023-07-26,West,ST-22,SP-32,Electronics,Gaming Mouse,In-Store,Enterprise,35,37,261.24,9.7,7479.57,4953.48,2526.09,33.77,215.05,7.8,Credit Card
ORD-2023-00740,2023-11-20,West,ST-21,SP-49,Food & Beverage,Organic Coffee Box,Online,Consumer,49,1,52.46,15.2,53.05,20.32,32.73,61.7,5.4,5.0,Bank Transfer
ORD-2023-00741,2023-08-12,West,ST-23,SP-30,Food & Beverage,Gourmet Nuts Bundle,Phone,SMB,46,10,27.14,4.1,237.83,71.89,165.94,69.77,16.83,7.8,Credit Card
ORD-2023-00742,2023-05-27,West,ST-21,SP-22,Food & Beverage,Organic Coffee Box,In-Store,SMB,64,3,52.46,3.9,125.11,48.2,76.91,61.47,4.47,7.2,Credit Card
ORD-2023-00743,2023-06-26,West,ST-22,SP-30,Electronics,Laptop Pro,In-Store,Consumer,52,4,390.62,7.8,1290.57,836.97,453.6,35.15,38.6,8.7,Debit Card
ORD-2022-00744,2022-05-12,East,ST-15,SP-50,Home & Garden,Coffee Maker,Partner,Enterprise,62,49,331.73,11.9,12167.32,5376.51,6790.81,55.81,1329.6,6.8,Credit Card
ORD-2023-00745,2023-01-13,East,ST-16,SP-38,Clothing,Sports Hoodie,Phone,Enterprise,67,26,111.33,1.4,2238.22,1115.28,1122.94,50.17,162.45,6.9,Bank Transfer
ORD-2023-00746,2023-04-26,South,ST-07,SP-33,Food & Beverage,Gourmet Nuts Bundle,Online,SMB,58,16,27.14,3.0,258.31,94.02,164.29,63.6,17.98,7.2,Credit Card
ORD-2022-00747,2022-02-20,South,ST-09,SP-22,Sports & Outdoors,Foam Roller,Online,Consumer,40,3,149.11,7.2,258.37,110.96,147.41,57.05,16.33,7.0,Debit Card
ORD-2023-00748,2023-03-10,West,ST-23,SP-46,Home & Garden,Throw Pillow Set,Phone,Consumer,35,1,130.7,11.9,120.67,51.53,69.14,57.3,8.38,7.4,Credit Card
ORD-2022-00749,2022-06-10,West,ST-20,SP-37,Food & Beverage,Gourmet Nuts Bundle,In-Store,Consumer,56,1,27.14,11.0,27.54,10.99,16.55,60.09,1.12,7.3,Debit Card
ORD-2023-00750,2023-08-24,West,ST-21,SP-16,Home & Garden,Coffee Maker,Online,SMB,29,17,331.73,13.4,4843.78,2704.96,2138.82,44.16,355.39,8.5,Debit Card
ORD-2023-00751,2023-12-22,East,ST-13,SP-24,Home & Garden,Throw Pillow Set,Online,Consumer,36,3,130.7,18.9,474.07,210.53,263.54,55.59,47.24,7.1,Debit Card
ORD-2023-00752,2023-06-18,West,ST-21,SP-21,Electronics,Gaming Mouse,In-Store,Consumer,58,4,261.24,17.9,1053.16,736.15,317.01,30.1,29.88,6.3,Debit Card
ORD-2022-00753,2022-09-05,South,ST-11,SP-46,Sports & Outdoors,Foam Roller,Online,Consumer,49,3,149.11,22.8,358.67,144.37,214.3,59.75,35.01,10.0,Credit Card
ORD-2023-00754,2023-12-27,North,ST-06,SP-36,Clothing,Casual Shirt,Online,Consumer,43,2,178.38,23.3,385.29,148.85,236.44,61.37,35.24,6.9,Debit Card
ORD-2023-00755,2023-12-28,West,ST-22,SP-41,Food & Beverage,Energy Drink Case,Online,Consumer,30,2,13.54,4.4,34.26,10.32,23.94,69.88,2.89,6.8,Debit Card
ORD-2023-00756,2023-10-19,South,ST-11,SP-47,Food & Beverage,Organic Coffee Box,Online,Consumer,25,7,52.46,6.1,458.6,164.0,294.6,64.24,42.35,6.3,Debit Card
ORD-2022-00757,2022-10-21,North,ST-06,SP-47,Electronics,4K Monitor,In-Store,Consumer,28,3,571.22,3.8,1976.75,1179.24,797.51,40.34,76.17,8.1,Credit Card
ORD-2023-00758,2023-06-16,West,ST-25,SP-07,Sports & Outdoors,Foam Roller,Online,Enterprise,57,20,149.11,1.8,3581.54,1910.51,1671.03,46.66,365.58,6.6,Cash
ORD-2023-00759,2023-02-04,North,ST-01,SP-24,Electronics,Gaming Mouse,Phone,Consumer,51,2,261.24,13.1,440.75,311.28,129.47,29.37,20.41,8.8,Credit Card
ORD-2022-00760,2022-06-27,West,ST-21,SP-47,Home & Garden,Coffee Maker,Phone,Consumer,36,6,331.73,4.4,2099.79,966.66,1133.13,53.96,122.47,6.5,Debit Card
ORD-2024-00761,2024-11-16,East,ST-13,SP-46,Home & Garden,Robot Vacuum,In-Store,Consumer,55,1,115.68,20.0,142.73,73.21,69.52,48.71,4.84,5.9,Credit Card
ORD-2023-00762,2023-03-27,East,ST-15,SP-31,Electronics,Smart Watch,Phone,SMB,34,5,323.54,20.0,1433.22,997.12,436.1,30.43,98.86,6.7,Debit Card
ORD-2022-00763,2022-01-07,South,ST-10,SP-36,Home & Garden,Garden Tool Kit,Online,SMB,38,10,239.74,11.5,2070.5,1008.67,1061.83,51.28,181.24,8.1,Debit Card
ORD-2023-00764,2023-04-20,West,ST-24,SP-32,Food & Beverage,Energy Drink Case,In-Store,Consumer,40,2,13.54,20.7,17.5,7.6,9.9,56.57,0.81,8.9,Credit Card
ORD-2024-00765,2024-05-09,West,ST-21,SP-16,Home & Garden,Robot Vacuum,Online,Consumer,64,7,115.68,12.9,725.72,391.35,334.37,46.07,57.49,8.2,Credit Card
ORD-2024-00766,2024-04-23,East,ST-13,SP-19,Clothing,Running Shoes,Partner,Consumer,25,6,83.82,5.8,558.8,237.19,321.61,57.55,52.24,6.1,Debit Card
ORD-2024-00767,2024-06-24,South,ST-09,SP-04,Clothing,Formal Blazer,Online,Consumer,24,7,131.12,5.3,1091.61,548.63,542.98,49.74,89.22,7.5,Credit Card
ORD-2023-00768,2023-11-07,North,ST-05,SP-02,Sports & Outdoors,Yoga Mat Pro,Phone,Enterprise,67,32,111.0,14.2,3382.17,1603.12,1779.05,52.6,221.79,7.2,Credit Card
ORD-2024-00769,2024-11-28,North,ST-05,SP-13,Sports & Outdoors,Trekking Poles,In-Store,Consumer,40,6,76.72,6.7,618.65,257.76,360.89,58.34,28.21,7.8,Cash
ORD-2022-00770,2022-02-11,West,ST-23,SP-07,Food & Beverage,Energy Drink Case,Online,SMB,23,10,13.54,2.1,133.7,55.15,78.55,58.75,12.7,7.2,Credit Card
ORD-2024-00771,2024-02-13,East,ST-14,SP-48,Sports & Outdoors,Yoga Mat Pro,Online,Consumer,67,7,111.0,1.6,966.46,489.27,477.19,49.38,79.25,7.7,Cash
ORD-2024-00772,2024-03-12,North,ST-05,SP-20,Home & Garden,LED Desk Lamp,In-Store,Enterprise,39,16,310.44,5.8,4604.09,2385.33,2218.76,48.19,181.0,7.2,Credit Card
ORD-2023-00773,2023-08-20,South,ST-08,SP-27,Food & Beverage,Energy Drink Case,Online,Consumer,54,1,13.54,23.1,11.95,4.89,7.06,59.08,1.21,8.3,Credit Card
ORD-2024-00774,2024-07-15,South,ST-07,SP-26,Home & Garden,LED Desk Lamp,Online,Consumer,63,3,310.44,15.2,885.86,509.94,375.92,42.44,53.66,5.9,Credit Card
ORD-2022-00775,2022-12-13,North,ST-04,SP-38,Clothing,Running Shoes,In-Store,Consumer,55,4,83.82,2.7,273.36,122.76,150.6,55.09,10.36,7.2,Debit Card
ORD-2022-00776,2022-03-16,South,ST-11,SP-39,Clothing,Winter Jacket,Online,SMB,57,20,50.33,9.2,887.97,456.71,431.26,48.57,59.77,5.3,Cash
ORD-2024-00777,2024-08-02,East,ST-17,SP-36,Sports & Outdoors,Foam Roller,Online,Enterprise,66,18,149.11,14.0,3604.7,1469.12,2135.58,59.24,331.31,8.4,Credit Card
ORD-2022-00778,2022-08-21,North,ST-04,SP-32,Electronics,USB-C Hub,Online,Consumer,48,5,623.93,3.8,2178.75,1567.12,611.63,28.07,197.3,8.5,Credit Card
ORD-2023-00779,2023-07-10,East,ST-17,SP-24,Food & Beverage,Premium Tea Set,Online,Consumer,35,6,49.25,9.5,359.88,121.53,238.35,66.23,28.15,10.0,Cash
ORD-2022-00780,2022-10-05,North,ST-06,SP-31,Electronics,Gaming Mouse,Online,Consumer,22,4,261.24,5.0,1209.92,684.76,525.16,43.4,94.39,6.3,Credit Card
ORD-2022-00781,2022-07-13,North,ST-04,SP-39,Electronics,Bluetooth Speaker,In-Store,Consumer,44,4,545.94,6.0,2292.49,1580.74,711.75,31.05,111.95,6.6,Debit Card
ORD-2024-00782,2024-04-05,West,ST-23,SP-35,Home & Garden,Air Purifier,Online,SMB,68,8,97.51,5.8,772.57,323.26,449.31,58.16,72.82,6.9,Credit Card
ORD-2024-00783,2024-02-24,South,ST-11,SP-39,Clothing,Formal Blazer,Partner,Consumer,52,1,131.12,14.6,119.14,61.77,57.37,48.15,8.99,8.0,Credit Card
ORD-2022-00784,2022-12-04,East,ST-13,SP-21,Electronics,Laptop Pro,Online,Consumer,49,6,390.62,6.3,2996.71,2035.37,961.34,32.08,202.45,6.8,Debit Card
ORD-2024-00785,2024-03-16,South,ST-10,SP-46,Food & Beverage,Protein Bar Pack,Phone,SMB,27,9,22.99,20.3,166.99,73.78,93.21,55.82,12.02,7.5,Bank Transfer
ORD-2024-00786,2024-06-23,East,ST-15,SP-44,Electronics,Gaming Mouse,In-Store,SMB,45,14,261.24,13.3,4531.28,2656.88,1874.4,41.37,187.75,5.5,Cash
ORD-2023-00787,2023-01-27,South,ST-08,SP-48,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,22,6,230.35,3.4,1305.44,577.93,727.51,55.73,44.5,8.8,Debit Card
ORD-2022-00788,2022-03-10,East,ST-18,SP-31,Clothing,Formal Blazer,Phone,SMB,25,3,131.12,16.7,329.89,168.2,161.69,49.01,25.7,7.1,Bank Transfer
ORD-2024-00789,2024-07-19,East,ST-16,SP-48,Sports & Outdoors,Trekking Poles,Phone,Enterprise,23,19,76.72,12.9,1751.86,718.39,1033.47,58.99,127.24,9.7,Debit Card
ORD-2022-00790,2022-09-02,North,ST-06,SP-46,Electronics,Wireless Headphones,Phone,SMB,34,3,286.18,6.7,800.32,531.6,268.72,33.58,59.53,8.6,Debit Card
ORD-2022-00791,2022-12-13,West,ST-23,SP-47,Sports & Outdoors,Trekking Poles,Online,Consumer,48,1,76.72,2.8,101.8,52.96,48.84,47.98,8.15,7.2,Cash
ORD-2024-00792,2024-06-27,North,ST-05,SP-13,Home & Garden,LED Desk Lamp,Online,Consumer,22,6,310.44,3.8,2282.1,1104.37,1177.73,51.61,219.39,6.9,Credit Card
ORD-2022-00793,2022-06-26,East,ST-16,SP-06,Electronics,Wireless Headphones,Online,Enterprise,42,11,286.18,14.2,2109.2,1442.87,666.33,31.59,140.14,7.4,Debit Card
ORD-2023-00794,2023-05-21,South,ST-12,SP-42,Sports & Outdoors,Resistance Bands Set,Phone,Consumer,41,5,230.35,4.7,1000.61,404.12,596.49,59.61,53.39,7.7,Credit Card
ORD-2023-00795,2023-04-08,West,ST-21,SP-13,Electronics,4K Monitor,Online,SMB,27,14,571.22,7.0,9596.72,6325.3,3271.42,34.09,744.55,5.9,Debit Card
ORD-2022-00796,2022-03-17,West,ST-23,SP-25,Electronics,Tablet HD,Partner,SMB,63,12,758.83,5.1,8685.7,5810.22,2875.48,33.11,870.53,5.7,Cash
ORD-2023-00797,2023-07-05,North,ST-02,SP-17,Electronics,4K Monitor,Online,Enterprise,64,40,571.22,4.2,25097.19,16307.14,8790.05,35.02,1853.92,6.2,Debit Card
ORD-2022-00798,2022-03-11,South,ST-07,SP-41,Clothing,Winter Jacket,Online,Consumer,43,2,50.33,4.8,79.52,34.2,45.32,56.99,5.07,8.5,Debit Card
ORD-2023-00799,2023-01-17,West,ST-22,SP-40,Food & Beverage,Gourmet Nuts Bundle,In-Store,Consumer,52,5,27.14,13.2,98.12,38.28,59.84,60.99,3.88,7.4,Cash
ORD-2023-00800,2023-04-25,West,ST-23,SP-07,Food & Beverage,Protein Bar Pack,Partner,SMB,23,8,22.99,18.8,166.69,72.17,94.52,56.7,21.32,8.2,Credit Card
ORD-2024-00801,2024-12-09,North,ST-05,SP-49,Electronics,Bluetooth Speaker,Phone,Enterprise,27,19,545.94,15.0,9773.86,6137.8,3636.06,37.2,468.68,8.5,Credit Card
ORD-2022-00802,2022-12-19,South,ST-07,SP-12,Clothing,Running Shoes,In-Store,Consumer,31,6,83.82,0.8,634.1,255.1,379.0,59.77,19.28,7.2,Debit Card
ORD-2024-00803,2024-03-18,East,ST-16,SP-43,Clothing,Denim Jeans,Phone,Consumer,28,6,124.2,14.1,716.04,285.48,430.56,60.13,50.01,9.5,Credit Card
ORD-2024-00804,2024-05-19,East,ST-17,SP-05,Clothing,Formal Blazer,Phone,Consumer,36,3,131.12,14.2,398.38,171.97,226.41,56.83,21.61,6.4,Bank Transfer
ORD-2022-00805,2022-01-04,East,ST-16,SP-05,Home & Garden,Air Purifier,In-Store,Enterprise,41,31,97.51,7.5,2572.34,1112.22,1460.12,56.76,81.33,6.8,Credit Card
ORD-2024-00806,2024-09-11,North,ST-04,SP-12,Electronics,Wireless Headphones,In-Store,Enterprise,65,35,286.18,15.1,11959.27,6602.45,5356.82,44.79,426.43,9.5,Debit Card
ORD-2024-00807,2024-11-04,South,ST-10,SP-01,Food & Beverage,Energy Drink Case,In-Store,Enterprise,49,50,13.54,3.8,800.01,336.86,463.15,57.89,39.84,5.3,Credit Card
ORD-2023-00808,2023-11-18,West,ST-21,SP-08,Home & Garden,LED Desk Lamp,In-Store,SMB,65,3,310.44,6.8,1078.34,612.66,465.68,43.18,45.47,7.4,Credit Card
ORD-2023-00809,2023-02-09,East,ST-17,SP-47,Sports & Outdoors,Hiking Backpack,Online,SMB,29,17,80.92,7.2,1521.24,808.02,713.22,46.88,135.31,7.5,Bank Transfer
ORD-2023-00810,2023-08-30,West,ST-19,SP-35,Clothing,Casual Shirt,Online,Enterprise,42,12,178.38,10.8,1934.99,832.07,1102.92,57.0,111.76,8.7,Credit Card
ORD-2024-00811,2024-03-22,South,ST-07,SP-35,Electronics,Smart Watch,In-Store,SMB,39,17,323.54,12.5,3947.29,2334.81,1612.48,40.85,188.73,8.7,Credit Card
ORD-2024-00812,2024-12-08,East,ST-13,SP-05,Clothing,Winter Jacket,Online,Consumer,62,2,50.33,7.4,136.1,70.4,65.7,48.27,8.14,5.8,Cash
ORD-2023-00813,2023-09-11,South,ST-07,SP-12,Sports & Outdoors,Camping Tent,Phone,Consumer,27,7,125.54,20.8,852.0,438.71,413.29,48.51,53.29,9.7,Cash
ORD-2023-00814,2023-05-15,East,ST-13,SP-24,Food & Beverage,Premium Tea Set,Phone,SMB,66,11,49.25,9.2,592.84,181.92,410.92,69.31,33.41,7.5,Cash
ORD-2023-00815,2023-01-07,East,ST-15,SP-01,Clothing,Winter Jacket,Phone,Consumer,39,6,50.33,3.5,285.18,117.34,167.84,58.85,19.26,7.6,Credit Card
ORD-2024-00816,2024-08-01,East,ST-18,SP-39,Clothing,Denim Jeans,In-Store,Consumer,43,6,124.2,15.6,949.36,380.93,568.43,59.88,46.05,9.4,Credit Card
ORD-2024-00817,2024-10-18,North,ST-06,SP-11,Home & Garden,Coffee Maker,In-Store,Consumer,58,8,331.73,10.2,3198.34,1478.13,1720.21,53.78,105.49,8.8,Bank Transfer
ORD-2023-00818,2023-08-21,West,ST-22,SP-44,Food & Beverage,Premium Tea Set,In-Store,SMB,44,16,49.25,23.6,813.77,246.99,566.78,69.65,41.8,8.0,Debit Card
ORD-2024-00819,2024-10-02,West,ST-22,SP-35,Electronics,Wireless Headphones,Online,SMB,29,8,286.18,16.8,2332.95,1587.27,745.68,31.96,240.88,9.4,Debit Card
ORD-2023-00820,2023-12-22,West,ST-22,SP-39,Clothing,Casual Shirt,In-Store,Consumer,65,6,178.38,9.2,1461.82,664.47,797.35,54.55,48.83,7.4,Bank Transfer
ORD-2024-00821,2024-04-07,East,ST-16,SP-19,Sports & Outdoors,Hiking Backpack,Online,Consumer,47,6,80.92,14.1,539.04,264.97,274.07,50.84,47.87,9.1,Credit Card
ORD-2024-00822,2024-05-06,West,ST-22,SP-13,Home & Garden,Throw Pillow Set,Online,Consumer,54,7,130.7,19.8,1032.87,473.57,559.3,54.15,70.23,8.9,Bank Transfer
ORD-2024-00823,2024-08-24,East,ST-15,SP-02,Home & Garden,Garden Tool Kit,In-Store,Consumer,34,3,239.74,8.5,835.06,442.71,392.35,46.98,28.18,5.7,Cash
ORD-2023-00824,2023-02-14,South,ST-09,SP-05,Sports & Outdoors,Resistance Bands Set,In-Store,Consumer,65,4,230.35,14.9,689.68,376.14,313.54,45.46,27.59,8.1,Debit Card
ORD-2022-00825,2022-08-16,West,ST-25,SP-22,Sports & Outdoors,Resistance Bands Set,Online,Consumer,26,1,230.35,12.4,164.36,73.81,90.55,55.09,13.3,6.5,Credit Card
ORD-2024-00826,2024-05-04,West,ST-24,SP-35,Electronics,Laptop Pro,In-Store,Consumer,25,7,390.62,15.7,2352.82,1584.1,768.72,32.67,68.13,8.0,Credit Card
ORD-2024-00827,2024-03-29,East,ST-17,SP-41,Home & Garden,LED Desk Lamp,Phone,Enterprise,38,47,310.44,13.9,13555.12,5694.79,7860.33,57.99,651.76,6.8,Cash
ORD-2023-00828,2023-05-13,West,ST-20,SP-17,Electronics,Wireless Headphones,In-Store,Consumer,37,6,286.18,6.2,1884.47,1178.91,705.56,37.44,88.38,8.0,Cash
ORD-2023-00829,2023-06-13,East,ST-17,SP-03,Home & Garden,Air Purifier,In-Store,Enterprise,45,28,97.51,6.4,2859.18,1512.08,1347.1,47.11,119.01,6.8,Debit Card
ORD-2023-00830,2023-08-27,North,ST-06,SP-09,Electronics,4K Monitor,Phone,SMB,36,9,571.22,10.6,4566.37,2626.68,1939.69,42.48,193.77,9.4,Credit Card
ORD-2024-00831,2024-01-16,West,ST-24,SP-34,Clothing,Sports Hoodie,Partner,Consumer,63,6,111.33,9.6,560.63,242.71,317.92,56.71,70.4,6.1,Credit Card
ORD-2024-00832,2024-09-14,North,ST-04,SP-01,Home & Garden,Robot Vacuum,Online,SMB,36,6,115.68,11.8,714.18,331.5,382.68,53.58,55.74,5.7,Credit Card
ORD-2022-00833,2022-01-25,West,ST-25,SP-34,Sports & Outdoors,Foam Roller,Online,Consumer,47,6,149.11,9.3,687.92,293.16,394.76,57.38,70.28,8.4,Debit Card
ORD-2022-00834,2022-06-12,West,ST-19,SP-29,Food & Beverage,Premium Tea Set,Online,Consumer,33,4,49.25,5.4,223.03,90.91,132.12,59.24,14.39,6.2,Debit Card
ORD-2023-00835,2023-06-29,East,ST-13,SP-48,Electronics,Wireless Headphones,Partner,Enterprise,41,24,286.18,5.6,7557.53,5135.23,2422.3,32.05,745.45,9.4,Credit Card
ORD-2022-00836,2022-04-15,South,ST-12,SP-05,Electronics,Wireless Headphones,In-Store,Consumer,28,4,286.18,10.8,899.97,540.88,359.09,39.9,25.41,9.1,Debit Card
ORD-2024-00837,2024-05-30,West,ST-19,SP-47,Sports & Outdoors,Foam Roller,Online,Consumer,61,1,149.11,5.7,197.72,88.82,108.9,55.08,13.64,6.7,Cash
ORD-2024-00838,2024-09-16,East,ST-18,SP-20,Clothing,Sports Hoodie,Online,SMB,57,17,111.33,3.7,2411.56,1171.84,1239.72,51.41,156.14,6.6,Debit Card
ORD-2022-00839,2022-01-14,South,ST-11,SP-31,Food & Beverage,Premium Tea Set,Online,SMB,41,17,49.25,6.9,724.27,291.91,432.36,59.7,69.16,7.7,Credit Card
ORD-2023-00840,2023-04-20,North,ST-05,SP-20,Clothing,Sports Hoodie,In-Store,Consumer,61,3,111.33,6.6,310.15,126.19,183.96,59.31,11.63,8.0,Credit Card
ORD-2022-00841,2022-12-18,West,ST-23,SP-43,Electronics,USB-C Hub,In-Store,Consumer,68,5,623.93,8.8,3445.26,2396.39,1048.87,30.44,121.57,8.2,Credit Card
ORD-2023-00842,2023-12-26,West,ST-21,SP-29,Clothing,Sports Hoodie,In-Store,SMB,47,16,111.33,7.0,2466.56,1215.4,1251.16,50.72,126.78,8.3,Credit Card
ORD-2023-00843,2023-07-16,North,ST-06,SP-13,Electronics,4K Monitor,Online,SMB,42,15,571.22,6.6,9824.55,6338.75,3485.8,35.48,644.23,7.8,Credit Card
ORD-2023-00844,2023-07-16,North,ST-02,SP-11,Clothing,Denim Jeans,Partner,Consumer,24,7,124.2,12.5,794.08,402.79,391.29,49.28,78.79,9.1,Cash
ORD-2023-00845,2023-07-28,West,ST-23,SP-25,Electronics,Laptop Pro,In-Store,SMB,45,12,390.62,3.7,6154.0,3525.19,2628.81,42.72,283.06,6.4,Credit Card
ORD-2024-00846,2024-04-27,West,ST-25,SP-10,Food & Beverage,Gourmet Nuts Bundle,Online,Enterprise,37,44,27.14,14.1,1318.26,447.03,871.23,66.09,107.42,9.6,Credit Card
ORD-2023-00847,2023-08-20,East,ST-14,SP-50,Home & Garden,Garden Tool Kit,Phone,SMB,45,17,239.74,13.8,3562.87,1562.91,1999.96,56.13,190.85,7.9,Bank Transfer
ORD-2023-00848,2023-02-12,East,ST-18,SP-17,Clothing,Formal Blazer,Partner,Enterprise,63,35,131.12,15.2,3956.97,1945.78,2011.19,50.83,474.44,8.9,Credit Card
ORD-2022-00849,2022-05-04,West,ST-23,SP-24,Electronics,Gaming Mouse,Partner,Consumer,42,8,261.24,6.1,2044.65,1240.57,804.08,39.33,151.36,7.9,Cash
ORD-2022-00850,2022-08-19,East,ST-17,SP-06,Food & Beverage,Energy Drink Case,In-Store,Consumer,26,7,13.54,15.5,63.85,23.62,40.23,63.01,3.15,8.1,Cash
ORD-2022-00851,2022-11-08,East,ST-13,SP-12,Home & Garden,Coffee Maker,In-Store,Consumer,49,7,331.73,10.4,3042.55,1220.5,1822.05,59.89,145.67,8.5,Bank Transfer
ORD-2024-00852,2024-05-24,North,ST-02,SP-38,Home & Garden,Coffee Maker,In-Store,Consumer,34,6,331.73,17.7,1413.91,747.51,666.4,47.13,59.16,8.0,Cash
ORD-2023-00853,2023-01-22,West,ST-20,SP-20,Electronics,Laptop Pro,In-Store,Consumer,24,6,390.62,20.2,1864.58,1129.32,735.26,39.43,66.32,8.1,Cash
ORD-2023-00854,2023-09-13,North,ST-03,SP-15,Sports & Outdoors,Resistance Bands Set,Phone,Enterprise,50,34,230.35,1.8,6895.04,3637.0,3258.04,47.25,501.62,8.1,Credit Card
ORD-2023-00855,2023-03-04,South,ST-10,SP-29,Clothing,Running Shoes,Phone,Consumer,29,3,83.82,9.3,227.21,104.74,122.47,53.9,13.77,8.0,Credit Card
ORD-2024-00856,2024-09-28,West,ST-21,SP-48,Sports & Outdoors,Hiking Backpack,Online,Consumer,54,5,80.92,9.3,527.62,285.25,242.37,45.94,29.96,8.3,Credit Card
ORD-2024-00857,2024-02-18,West,ST-22,SP-07,Clothing,Casual Shirt,Phone,SMB,63,5,178.38,11.8,896.69,442.45,454.24,50.66,65.94,10.0,Credit Card
